index,key,time_ns,steps
6376,137580,1166,22
6377,221450,2292,48
6378,769736,1167,21
6379,618338,1208,28
6380,529147,1167,20
6381,177194,1167,24
6382,129145,1209,28
6383,384399,1208,25
6384,745653,1417,31
6385,682142,1208,27
6386,830606,1125,27
6387,39179,3125,43
6388,393418,1416,33
6389,919124,1416,25
6390,671426,2250,40
6391,268215,1167,27
6392,808714,1417,30
6393,560709,2250,41
6394,653405,1458,24
6395,50948,1458,30
6396,622775,1292,27
6397,50291,2917,57
6398,694126,1209,27
6399,113366,1958,37
6400,685316,1458,32
6401,876736,1333,27
6402,20701,1250,29
6403,50579,1125,27
6404,723256,1167,25
6405,121415,3125,54
6406,437021,1250,26
6407,465898,1375,26
6408,398725,2458,41
6409,129599,1416,30
6410,573868,1458,30
6411,265016,1375,34
6412,497441,2250,45
6413,735963,1417,30
6414,160566,1292,29
6415,215478,1250,27
6416,728962,1167,28
6417,719051,1167,27
6418,660930,2000,42
6419,9757,1208,28
6420,315744,1250,27
6421,441316,1416,29
6422,693806,1208,28
6423,105886,1208,27
6424,694664,1291,25
6425,545584,1125,23
6426,283092,1166,26
6427,653051,2291,41
6428,635054,1666,29
6429,143827,1208,24
6430,439171,1209,21
6431,871003,1416,26
6432,942274,1125,20
6433,110011,2000,36
6434,536436,1333,24
6435,753682,2291,46
6436,647704,1916,38
6437,123454,1917,40
6438,296440,1292,29
6439,119551,1416,24
6440,822881,1208,25
6441,111426,1166,26
6442,521918,1375,28
6443,208297,1166,28
6444,638585,1458,33
6445,209453,1125,25
6446,815750,1250,25
6447,275770,1291,27
6448,871890,1167,25
6449,548559,1416,26
6450,211470,1125,25
6451,375309,1166,27
6452,737607,1375,31
6453,429661,1167,24
6454,309699,1459,35
6455,168164,1166,27
6456,41320,1208,25
6457,574766,1250,26
6458,520466,1084,24
6459,954579,1416,25
6460,217783,2000,40
6461,721635,1166,24
6462,978452,4042,40
6463,504013,1542,30
6464,346664,2208,38
6465,245897,2208,47
6466,2872,1125,25
6467,13369,1417,28
6468,704259,2333,38
6469,93327,1416,33
6470,950933,1459,27
6471,115796,1250,25
6472,875805,1250,25
6473,602043,1250,22
6474,701521,1208,24
6475,518106,1167,24
6476,156390,2375,46
6477,995567,1458,21
6478,94459,1500,25
6479,817393,2416,39
6480,536562,4291,57
6481,78694,1541,26
6482,758712,1791,28
6483,758725,2500,40
6484,106211,2041,41
6485,948730,1166,25
6486,268323,3083,53
6487,675637,2125,42
6488,242390,1250,28
6489,478939,1250,27
6490,310402,1208,29
6491,276956,1125,27
6492,486831,1125,23
6493,52513,1458,30
6494,104658,1417,28
6495,852680,2333,45
6496,183189,1167,23
6497,916603,1208,26
6498,41361,1166,28
6499,893648,3125,54
6500,304682,1958,45
6501,377713,1292,27
6502,840535,1959,38
6503,709642,1416,31
6504,327898,1416,29
6505,446689,1166,26
6506,774416,1208,24
6507,121532,1209,25
6508,99614,1375,28
6509,892597,1375,25
6510,795035,4709,59
6511,933539,1375,25
6512,48119,1417,32
6513,10143,1167,30
6514,893386,1166,25
6515,145118,1375,28
6516,695579,1166,25
6517,678637,1416,28
6518,178796,1208,23
6519,344626,1500,30
6520,374895,1208,25
6521,937981,1375,27
6522,458977,1250,25
6523,652012,1417,25
6524,281343,2083,38
6525,921149,1250,23
6526,768678,1458,30
6527,97467,1292,28
6528,390723,2875,52
6529,854552,1416,31
6530,359371,1416,30
6531,191753,1167,26
6532,119362,1250,23
6533,420246,2000,38
6534,419693,1208,27
6535,478716,2250,41
6536,285038,2166,45
6537,876304,1416,28
6538,404453,1500,30
6539,723416,1208,26
6540,891994,1459,26
6541,501477,1083,24
6542,838755,3125,54
6543,442227,2125,45
6544,680365,1500,33
6545,929169,1167,22
6546,835621,1041,27
6547,174881,1167,28
6548,118549,1209,25
6549,138949,1208,23
6550,729988,3917,63
6551,761698,1417,32
6552,61496,1167,24
6553,988249,1417,26
6554,885365,1209,23
6555,167139,1167,26
6556,108752,1333,27
6557,436237,1250,27
6558,955491,1333,30
6559,619447,1375,30
6560,506122,1208,22
6561,841236,1167,22
6562,596581,1417,30
6563,711347,1334,25
6564,459448,1208,25
6565,190066,1458,29
6566,641019,2084,41
6567,398198,1416,26
6568,817013,1125,19
6569,376019,1375,30
6570,641056,1208,25
6571,30217,1292,30
6572,904477,2083,36
6573,717713,2167,46
6574,922695,1334,27
6575,879270,1166,27
6576,762607,1125,25
6577,935082,1208,26
6578,137003,1209,26
6579,506546,1417,27
6580,965108,1333,24
6581,511834,1125,24
6582,118424,3125,52
6583,930710,1125,20
6584,431263,1291,32
6585,462095,2208,40
6586,48206,2209,43
6587,66413,1500,31
6588,274321,2000,37
6589,686790,1417,32
6590,329503,1208,28
6591,12961,1334,34
6592,738794,1583,30
6593,910513,1333,25
6594,710860,1167,22
6595,550312,1167,20
6596,804813,1292,27
6597,779747,1375,29
6598,604661,1291,27
6599,758932,1166,24
6600,592459,1333,32
6601,234866,1250,22
6602,702383,4250,73
6603,915558,1958,37
6604,354734,1291,22
6605,544316,1291,22
6606,548514,1958,36
6607,721674,1125,25
6608,734612,1875,38
6609,648271,1291,26
6610,99869,3000,56
6611,453874,1208,25
6612,693857,1375,31
6613,761950,1375,29
6614,260652,1375,27
6615,505340,2000,39
6616,362545,1500,28
6617,695952,1125,23
6618,709148,2041,41
6619,672562,3833,55
6620,403573,5125,77
6621,155876,1167,25
6622,879790,3083,51
6623,866583,1375,24
6624,585467,1416,32
6625,935395,1333,26
6626,642687,1209,22
6627,57217,1166,24
6628,12211,1208,28
6629,674653,2000,36
6630,979760,5875,57
6631,164551,2084,42
6632,530127,1250,24
6633,890080,1208,25
6634,492086,1333,24
6635,893252,1417,30
6636,519921,1334,25
6637,911649,1125,24
6638,173439,1125,26
6639,78502,1542,30
6640,787932,1209,21
6641,515531,1125,24
6642,336209,1333,22
6643,252594,4209,65
6644,346969,2042,42
6645,52797,1208,29
6646,531554,1375,26
6647,233525,1250,29
6648,577237,1208,27
6649,674568,1166,26
6650,397031,2333,40
6651,422867,1167,28
6652,856795,2458,40
6653,246416,1208,29
6654,82660,3209,58
6655,481396,1417,31
6656,465766,1375,29
6657,840184,1209,26
6658,600871,3083,55
6659,469866,1208,26
6660,92296,1417,32
6661,898199,1167,25
6662,522670,3083,47
6663,468785,1292,32
6664,331415,1292,28
6665,124474,1208,29
6666,781440,1209,23
6667,685112,1958,40
6668,18633,1250,25
6669,107630,1375,26
6670,423038,1375,27
6671,432369,1250,28
6672,37573,1416,31
6673,584195,2041,42
6674,575772,1458,32
6675,178,1125,30
6676,866029,1958,37
6677,95311,1250,27
6678,830245,2000,42
6679,633554,2208,44
6680,649138,1375,30
6681,668508,1291,28
6682,319395,1250,26
6683,933349,1417,25
6684,533031,1458,29
6685,589649,1375,27
6686,216900,1291,25
6687,686394,1375,29
6688,704092,1208,22
6689,478369,1208,27
6690,996520,2292,38
6691,357412,3000,55
6692,380993,1458,30
6693,56912,1167,29
6694,856256,1167,26
6695,233747,1375,33
6696,885332,1291,24
6697,476536,1375,29
6698,348099,1208,27
6699,587361,1417,34
6700,804695,1334,30
6701,649864,3125,49
6702,629095,2292,45
6703,496117,1500,31
6704,751471,1208,26
6705,689090,3250,56
6706,380942,1375,26
6707,750690,1292,30
6708,474515,1292,25
6709,119563,1292,24
6710,102171,2041,42
6711,796205,1209,22
6712,690918,1208,24
6713,232519,1208,29
6714,2304,1209,26
6715,357939,1208,28
6716,372391,3167,49
6717,870197,2042,39
6718,664442,1917,38
6719,838770,1250,25
6720,306167,1417,35
6721,574296,2000,37
6722,547342,1208,21
6723,392053,1250,25
6724,736202,2208,41
6725,111487,1500,31
6726,48002,1458,29
6727,940444,1500,30
6728,172130,2083,41
6729,516343,2000,37
6730,147272,1916,35
6731,861761,1250,22
6732,751679,1416,29
6733,778580,1875,37
6734,756610,1292,27
6735,429089,1208,22
6736,112158,1250,27
6737,266642,2125,39
6738,640525,1291,26
6739,205439,1416,31
6740,196654,1375,24
6741,126612,1208,27
6742,975403,2000,34
6743,893591,1916,37
6744,411982,2875,50
6745,226062,1416,34
6746,479248,1208,25
6747,864608,1875,33
6748,819379,1125,21
6749,199837,2250,46
6750,751607,1333,29
6751,354350,1500,31
6752,113001,1208,26
6753,793929,1375,31
6754,434604,2167,24
6755,48760,1167,25
6756,971639,1209,20
6757,664001,1208,27
6758,878147,1167,26
6759,704792,1166,25
6760,617414,1291,28
6761,129205,2291,45
6762,809653,1416,31
6763,935073,2416,45
6764,472389,1209,28
6765,479606,1333,28
6766,690442,1916,37
6767,617943,1250,28
6768,528690,9875,43
6769,141177,1208,22
6770,523060,4084,54
6771,4549,2125,44
6772,556128,1208,28
6773,771977,1416,31
6774,50932,1166,29
6775,980742,1416,27
6776,453835,2042,39
6777,879563,1125,24
6778,613544,1458,33
6779,506391,2000,39
6780,969274,1375,24
6781,533026,3958,65
6782,819024,1167,22
6783,954395,3041,48
6784,185811,1958,39
6785,725424,1250,26
6786,606659,1250,30
6787,182086,1250,22
6788,765980,1416,31
6789,854846,1166,25
6790,134619,1375,29
6791,108585,2333,47
6792,406225,2083,37
6793,689462,1291,24
6794,629719,1250,27
6795,635606,1167,28
6796,925574,1208,21
6797,337478,1458,26
6798,528598,1167,24
6799,924205,2292,41
6800,403349,1167,25
6801,439002,1167,25
6802,638577,1209,26
6803,960402,1125,22
6804,726156,1209,27
6805,799408,1125,24
6806,260298,1500,33
6807,286887,1208,23
6808,417197,1375,28
6809,359514,1250,24
6810,308464,1375,33
6811,474844,1250,23
6812,843891,1167,22
6813,139851,1417,26
6814,144893,1542,33
6815,432795,2125,40
6816,631793,1208,22
6817,734019,1209,26
6818,929497,1208,25
6819,784783,1417,27
6820,537180,1125,24
6821,313434,1166,27
6822,884028,1208,25
6823,735571,1209,27
6824,574417,1208,27
6825,902518,1375,29
6826,329160,2041,37
6827,746455,2209,45
6828,772611,1458,25
6829,980956,1459,27
6830,580473,4083,71
6831,663312,1334,26
6832,227901,2041,40
6833,210648,1250,28
6834,219900,1208,28
6835,654488,1166,20
6836,749087,2958,53
6837,304695,1208,28
6838,719965,1166,27
6839,362067,1208,24
6840,965940,1208,21
6841,705035,1292,27
6842,139117,1500,29
6843,744905,2958,49
6844,681665,1875,40
6845,186451,1291,23
6846,528371,1417,30
6847,568844,2375,45
6848,728039,1958,37
6849,667815,1209,27
6850,338042,2333,40
6851,744859,1125,27
6852,121012,2000,38
6853,797731,2042,40
6854,369349,1333,29
6855,589594,1416,32
6856,503705,1375,25
6857,611117,1167,26
6858,598358,1166,25
6859,988465,1375,24
6860,699566,1417,26
6861,744619,1166,22
6862,437758,3042,52
6863,706996,1334,27
6864,784198,2250,41
6865,937287,1167,24
6866,882261,1333,28
6867,559838,1250,28
6868,299818,3041,40
6869,920102,2959,51
6870,888460,1125,24
6871,442905,1250,25
6872,847569,1041,23
6873,13391,1500,28
6874,548123,1166,21
6875,111643,1500,31
6876,26500,1250,26
6877,399372,1208,26
6878,152387,1250,25
6879,55643,1416,27
6880,702813,1167,23
6881,59355,1125,27
6882,209613,2000,38
6883,279948,1250,28
6884,786627,2292,43
6885,823691,1375,28
6886,168753,1375,28
6887,300539,1292,25
6888,716587,1417,28
6889,262733,1250,27
6890,153542,1292,27
6891,880156,1208,24
6892,65047,1208,26
6893,724142,1167,27
6894,822459,1209,25
6895,309478,1375,30
6896,213911,1166,30
6897,790201,1375,31
6898,567461,1500,34
6899,33876,1375,30
6900,376106,2041,39
6901,853569,1166,25
6902,474580,1375,29
6903,107459,1166,23
6904,646037,1541,27
6905,910202,3166,54
6906,708341,1334,29
6907,775415,1166,24
6908,589180,1166,27
6909,906853,1333,29
6910,235204,1375,30
6911,778477,1166,25
6912,678554,1416,30
6913,588535,1375,33
6914,407778,1250,22
6915,249137,1417,26
6916,535741,2042,40
6917,822406,1375,30
6918,835541,1333,32
6919,837626,1083,25
6920,729944,1167,27
6921,301611,1417,28
6922,726597,2417,46
6923,696773,1417,31
6924,49262,1250,25
6925,971490,1083,24
6926,400119,2125,40
6927,406381,1333,31
6928,436802,1209,25
6929,826395,1375,29
6930,718431,1208,28
6931,327842,1459,32
6932,578945,2250,42
6933,56416,1167,25
6934,13596,4334,73
6935,779795,1292,23
6936,263551,1292,27
6937,212953,1250,24
6938,650707,1500,30
6939,911056,1333,21
6940,818860,1084,24
6941,902242,1375,27
6942,912385,1292,29
6943,464587,1458,30
6944,870301,1125,23
6945,236505,2208,42
6946,955763,1292,28
6947,664576,1125,24
6948,738858,2250,42
6949,744013,2042,41
6950,679092,1167,30
6951,385605,1500,32
6952,791788,1458,29
6953,616967,2042,38
6954,573168,1209,30
6955,774321,1292,28
6956,632698,1166,28
6957,206013,1458,34
6958,813849,1167,24
6959,760128,1209,23
6960,202898,1250,26
6961,308468,2333,45
6962,470617,1375,24
6963,186045,1291,23
6964,715820,3208,56
6965,78087,1375,28
6966,196060,3125,53
6967,182238,1208,25
6968,770787,1166,24
6969,538808,1125,19
6970,125152,1500,31
6971,395522,1167,26
6972,42609,1209,27
6973,449324,1291,27
6974,292671,1500,33
6975,583636,1416,30
6976,277076,1417,30
6977,136385,1209,24
6978,168747,2000,38
6979,612354,1458,32
6980,887111,1166,25
6981,267404,1250,28
6982,5920,1167,27
6983,346621,1292,27
6984,488984,2167,45
6985,744164,1250,25
6986,983035,1250,21
6987,162326,1459,28
6988,41881,1208,27
6989,161170,1959,35
6990,973738,2333,41
6991,338303,1375,25
6992,625875,1666,34
6993,53326,2250,37
6994,811243,1375,26
6995,977674,1250,22
6996,655745,4500,52
6997,645513,2458,43
6998,884097,1625,29
6999,694043,1500,28
7000,315784,1625,26
7001,514380,1334,24
7002,828279,1291,21
7003,600496,1583,32
7004,576885,1375,27
7005,375480,1583,32
7006,76422,1584,28
7007,822117,1500,28
7008,742058,1333,27
7009,333300,1625,32
7010,550917,1291,20
7011,230647,1583,28
7012,192801,1542,24
7013,545896,1583,26
7014,71489,1334,26
7015,824452,1458,31
7016,529679,1292,23
7017,167113,1209,27
7018,436136,1375,25
7019,569461,1458,25
7020,563124,1375,31
7021,423014,2458,41
7022,96412,1250,25
7023,366376,1333,27
7024,231943,1333,24
7025,926309,1542,28
7026,223718,1333,28
7027,695557,1416,26
7028,348006,1375,24
7029,347149,1375,25
7030,378324,1375,26
7031,307836,1459,31
7032,229057,1250,24
7033,996471,1375,19
7034,789217,1333,23
7035,648315,1667,29
7036,556269,1625,31
7037,497924,1292,23
7038,588603,2500,45
7039,863700,1334,23
7040,788670,1542,28
7041,680841,1459,30
7042,9232,2500,45
7043,120295,1375,23
7044,701433,1500,26
7045,362815,2125,35
7046,467316,1375,28
7047,252024,1666,30
7048,948434,1583,30
7049,673463,1416,28
7050,643513,1583,28
7051,963230,4458,67
7052,651304,2250,41
7053,255672,1542,31
7054,41815,2209,43
7055,715707,1375,25
7056,928682,3084,51
7057,336527,1416,25
7058,399899,1375,23
7059,960425,2083,35
7060,834884,1917,42
7061,990892,1375,23
7062,118882,1250,26
7063,404621,1167,24
7064,269055,1208,26
7065,566480,3291,60
7066,759144,1416,27
7067,296568,1375,30
7068,25906,1500,33
7069,955605,1375,29
7070,541976,2000,34
7071,862044,1292,25
7072,807922,1958,35
7073,393173,1209,25
7074,539293,1208,25
7075,533448,1167,24
7076,467201,1500,33
7077,510452,3166,53
7078,45982,1250,26
7079,310834,1333,30
7080,941917,3292,52
7081,683177,1333,30
7082,201864,1250,29
7083,335873,1458,27
7084,538858,1125,20
7085,86346,1250,25
7086,994273,3042,50
7087,100618,1333,27
7088,175527,1166,24
7089,810884,1208,20
7090,564108,1416,28
7091,559107,1125,26
7092,7687,2958,55
7093,657387,1291,27
7094,68653,2041,41
7095,221021,1458,31
7096,702898,1459,26
7097,660094,1208,26
7098,811160,1458,31
7099,223531,1250,29
7100,906967,1417,28
7101,718700,1166,24
7102,444816,2250,23
7103,876259,2209,44
7104,108976,1250,27
7105,215566,1458,31
7106,563877,1375,30
7107,869006,1416,29
7108,736880,1125,21
7109,921318,1125,21
7110,777389,1333,25
7111,812864,1291,26
7112,456380,1500,31
7113,677969,1416,31
7114,856430,1333,26
7115,985401,1334,24
7116,75624,2959,51
7117,783172,9375,21
7118,719369,1375,29
7119,161224,1208,21
7120,24907,3209,54
7121,481533,1458,29
7122,751691,1375,25
7123,347829,1458,32
7124,39727,1250,26
7125,91773,1458,31
7126,76807,1500,32
7127,56905,1625,33
7128,186639,1542,27
7129,832795,1583,28
7130,264145,1417,26
7131,585194,1375,25
7132,73864,1541,35
7133,602892,1292,23
7134,861531,1542,26
7135,238704,1459,28
7136,955239,1500,26
7137,271213,1625,32
7138,427434,2541,46
7139,406882,2208,38
7140,473040,1500,31
7141,660831,1292,27
7142,424095,1167,21
7143,454060,1250,27
7144,331774,1333,28
7145,17712,2167,43
7146,408423,1250,25
7147,706005,1375,24
7148,124053,1333,28
7149,560815,1334,29
7150,6186,1291,26
7151,672581,1291,26
7152,755275,1458,30
7153,648387,1542,29
7154,66310,1667,30
7155,792683,2542,37
7156,782187,1292,27
7157,614055,1459,28
7158,47728,1625,33
7159,734929,1333,26
7160,889456,1458,25
7161,76116,1334,25
7162,375076,1625,27
7163,973129,1208,23
7164,527263,1417,23
7165,111292,1250,25
7166,303916,4541,68
7167,825116,1292,27
7168,719196,2125,39
7169,315990,1500,27
7170,636031,1333,28
7171,90708,1250,23
7172,295193,2416,45
7173,802449,1500,27
7174,971706,1459,23
7175,458937,2208,40
7176,399942,1542,26
7177,414307,1500,30
7178,862058,2041,33
7179,692819,1416,26
7180,32317,1583,30
7181,497013,1417,26
7182,163918,2042,34
7183,559382,1542,29
7184,230546,1583,33
7185,143007,1375,28
7186,783029,1458,26
7187,409986,1459,29
7188,835475,1416,27
7189,836224,1166,22
7190,890732,2417,44
7191,572234,1500,31
7192,309308,1292,28
7193,664846,1333,22
7194,151075,2250,36
7195,312535,1291,26
7196,710190,7500,29
7197,930064,1333,22
7198,958576,1167,20
7199,833636,1334,28
7200,909262,1625,29
7201,764753,1375,26
7202,679415,1500,29
7203,391256,1333,25
7204,995587,2209,35
7205,11692,1625,29
7206,580413,1375,29
7207,917260,1250,21
7208,582033,1166,23
7209,148242,1500,27
7210,129222,1375,25
7211,43803,1625,32
7212,5275,1375,29
7213,600539,2167,38
7214,625638,2500,48
7215,413225,1542,30
7216,563245,5750,86
7217,574123,2417,40
7218,992980,1250,22
7219,89262,1333,27
7220,319492,2500,40
7221,220257,1625,31
7222,784646,1583,28
7223,777447,1542,28
7224,947438,1292,26
7225,761201,3375,54
7226,360555,2250,40
7227,222023,1416,30
7228,432700,1375,27
7229,949620,3625,57
7230,677309,1584,34
7231,892820,2416,39
7232,537451,1250,22
7233,149376,1291,24
7234,168773,1375,27
7235,192931,1500,29
7236,231513,1500,25
7237,646851,1458,29
7238,875298,1500,32
7239,265019,1333,30
7240,203766,1500,33
7241,120191,2334,38
7242,190168,1458,28
7243,703572,1584,31
7244,838505,1333,22
7245,594850,2125,36
7246,893651,1292,26
7247,57031,1542,30
7248,892745,1209,20
7249,787525,1625,32
7250,977661,1458,26
7251,575513,1292,21
7252,483672,1375,26
7253,675991,1334,23
7254,576366,1458,26
7255,76698,1584,34
7256,304772,1375,28
7257,704314,1291,27
7258,70635,1334,25
